,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade
515,300000.0,2,1.0,1100,7680,1.0,4,7
516,308000.0,3,1.0,1980,39150,1.5,3,6
517,750000.0,3,2.5,2400,7745,2.0,3,9
518,2250000.0,4,2.25,4760,8036,2.5,5,9
519,890000.0,4,3.25,3180,194278,2.0,3,10
520,288000.0,3,1.0,1190,7560,1.0,5,6
521,190000.0,2,1.0,630,6000,1.0,3,6
522,515000.0,5,3.0,2530,5105,1.0,3,8
523,235000.0,4,1.5,1690,11054,1.0,4,5
524,275000.0,2,1.0,940,5000,1.0,3,6
525,727500.0,2,2.0,1240,9119,1.0,4,7
526,650000.0,4,2.5,3040,6587,2.0,3,7
527,1600000.0,6,5.0,6050,230652,2.0,3,11
528,365000.0,4,1.0,1590,7085,1.5,3,6
529,662000.0,3,1.75,2500,36947,1.0,3,9
530,270500.0,3,2.5,1780,7848,1.0,3,7
531,200000.0,2,1.5,1360,1898,2.0,3,7
532,970000.0,4,3.25,4740,76230,2.0,3,10
533,160000.0,3,1.5,1010,9600,1.0,4,7
534,204000.0,3,1.0,1040,7405,1.0,4,6
535,358000.0,3,2.25,1610,6655,2.0,4,7
536,452000.0,4,1.75,1570,8268,1.0,3,7
537,595000.0,2,2.0,1510,4000,1.0,4,7
538,249000.0,3,2.0,1360,6082,1.0,3,7
539,346900.0,4,2.5,1970,5106,2.0,3,8
540,2125000.0,3,2.5,5403,24069,2.0,4,12
541,280000.0,4,2.5,1560,4350,2.0,3,7
542,318888.0,4,1.75,2320,12000,1.0,4,8
543,530000.0,3,2.25,2120,40518,1.0,3,8
544,375000.0,3,2.25,2120,18500,2.0,4,8
545,910000.0,4,2.5,3350,29242,2.0,3,11
546,782000.0,4,2.5,2380,9614,2.0,4,10
547,259950.0,2,2.0,1070,649,2.0,3,9
548,315000.0,4,2.75,2300,18360,1.0,4,7
549,215000.0,2,1.0,1320,8865,1.0,4,6
550,705000.0,3,1.75,2180,10221,1.0,4,7
551,1450000.0,3,3.0,4380,6320,2.0,5,10
552,451000.0,3,1.75,1790,9813,2.0,3,7
553,261000.0,2,1.0,750,8125,1.0,4,6
554,396000.0,3,1.5,1300,8280,1.0,5,7
555,725000.0,4,2.5,2990,29170,2.0,3,9
556,1950000.0,7,3.5,4640,15235,2.0,3,11
557,238000.0,4,1.0,1400,7242,1.5,3,7
558,750000.0,6,1.75,2750,9563,2.0,4,8
559,331500.0,4,2.5,2050,10271,2.0,3,7
560,460000.0,4,3.0,2230,108900,1.0,3,7
561,404950.0,4,2.25,2340,217014,1.0,4,8
562,880000.0,3,2.5,2870,5163,2.0,3,9
563,863000.0,4,2.5,4120,22370,2.0,3,10
564,638700.0,3,1.75,2080,9162,1.0,3,7
565,435000.0,3,2.5,1840,5680,2.0,3,7
566,260000.0,3,1.0,1180,5350,1.5,4,6
567,671500.0,5,2.75,2160,4000,1.5,5,7
568,610000.0,3,1.0,1180,3400,1.5,3,8
569,405000.0,2,0.75,1160,15029,1.0,4,6
570,338900.0,4,2.5,1830,5612,2.0,3,7
571,720000.0,4,4.0,3200,7708,2.0,3,10
572,442000.0,5,3.0,2560,5445,1.5,4,7
573,650000.0,5,2.75,2550,5040,1.5,5,8
574,263500.0,3,1.75,1330,9917,1.0,3,7
575,300000.0,2,1.0,1220,75794,1.0,4,7
576,266000.0,3,2.5,1805,3402,2.0,3,7
577,930000.0,4,4.0,6050,84942,2.5,3,9
578,530000.0,4,2.5,2320,5493,2.0,3,8
579,180000.0,3,1.0,1384,8960,1.0,4,6
580,619000.0,3,2.5,2720,6439,2.0,3,9
581,264000.0,3,1.5,1820,10608,1.0,4,7
582,730000.0,2,2.25,2130,4920,1.5,4,7
583,439000.0,4,2.25,2060,10070,2.0,3,7
584,268500.0,4,1.75,1420,7500,1.0,4,7
585,330000.0,3,1.75,1510,15744,1.0,3,7
586,640000.0,3,2.5,2160,4000,1.5,3,8
587,900000.0,3,2.5,3180,12600,2.0,4,11
588,370000.0,3,2.25,2110,13300,2.0,4,8
589,685000.0,3,2.0,2060,2900,1.5,5,8
590,505000.0,3,1.5,1830,217800,1.0,3,7
591,265000.0,3,1.75,1820,32666,1.0,4,7
592,290000.0,3,2.5,1610,2937,2.0,3,8
593,296000.0,4,2.5,1780,3600,2.0,3,7
594,360000.0,4,2.5,1840,9611,2.0,3,7
595,240500.0,3,1.75,1460,10584,1.0,3,7
596,372500.0,2,2.5,1400,2958,2.0,3,8
597,595000.0,3,2.5,3370,14402,2.0,3,9
598,515000.0,4,3.0,3590,8249,2.0,3,9
599,1220000.0,4,2.25,3200,15367,2.0,4,9
600,507000.0,2,1.75,1670,6460,1.0,3,8
601,399950.0,4,2.0,2420,31465,1.0,3,9
602,185000.0,3,1.75,1430,10816,2.0,3,7
603,460000.0,3,1.75,1440,7070,1.0,3,7
604,435500.0,3,2.25,1450,4789,2.0,3,7
605,469000.0,4,2.75,3550,13938,1.0,5,8
606,531000.0,2,3.0,1270,1175,2.0,3,8
607,443500.0,2,1.0,940,6804,1.0,3,7
608,223000.0,3,2.0,1670,6824,1.0,3,7
609,590000.0,4,3.5,3100,15842,2.0,3,8
610,340000.0,2,2.5,1100,1760,3.0,3,7
611,650000.0,3,2.0,1870,3388,1.0,4,8
612,533600.0,3,2.5,1930,5080,2.0,4,8
613,695000.0,3,2.75,2540,4694,2.0,3,9
614,242000.0,3,1.75,1280,7524,1.5,4,7
615,425000.0,3,2.25,1820,8814,1.0,3,7
616,525000.0,3,2.25,1490,9414,2.0,3,7
617,485000.0,3,2.5,1880,5502,2.0,3,8
618,175000.0,3,1.0,1250,9775,1.0,3,7
619,210000.0,3,2.0,1440,7210,1.0,3,8
620,260000.0,3,2.5,1920,7415,2.0,3,7
621,577000.0,3,2.5,2060,5750,1.0,3,7
622,200000.0,3,1.5,1210,10588,1.0,4,7
623,605000.0,2,1.75,1760,5000,1.0,4,7
624,325000.0,3,1.0,990,6750,1.0,4,6
625,289500.0,3,1.0,960,6400,1.0,4,6
626,559950.0,3,2.5,1660,1458,3.0,3,9
627,1042500.0,3,1.75,1900,9375,1.0,4,8
628,543500.0,3,2.25,1270,2790,1.0,3,7
629,480000.0,4,2.25,3250,34293,2.0,4,9
630,218000.0,3,1.0,960,9633,1.0,5,6
631,565000.0,2,1.75,1330,6000,1.0,4,7
632,426700.0,3,1.75,2080,7700,1.0,5,7
633,650000.0,3,2.5,2690,11575,1.0,3,8
634,542000.0,2,1.0,890,3060,1.0,3,7
635,415000.0,3,1.75,1070,8000,1.0,3,7
636,214000.0,3,1.0,1200,8316,1.0,4,6
637,245000.0,3,1.5,1360,8910,2.0,5,7
638,314500.0,3,2.0,2050,13303,1.0,3,8
639,1120000.0,3,1.5,3000,5750,2.0,5,9
640,378000.0,2,2.0,1300,3850,1.0,3,7
641,305000.0,4,2.5,2250,9091,1.0,3,7
642,595000.0,5,2.75,3740,6750,1.0,4,8
643,729500.0,3,2.5,1660,1091,3.0,3,9
644,430000.0,3,2.5,2360,6699,2.0,3,7
645,240000.0,3,1.75,1760,6500,1.0,3,7
646,545000.0,3,1.75,1680,6200,1.5,3,7
647,530000.0,3,1.75,1320,2500,1.0,3,7
648,157000.0,1,1.0,870,26326,1.0,3,6
649,425000.0,4,1.0,1260,7645,1.5,3,6
650,220000.0,3,1.0,1000,6020,1.0,3,6
651,521000.0,4,1.75,2020,36400,1.0,4,8
652,325000.0,3,1.0,1920,6862,1.0,3,7
653,597500.0,3,2.0,2150,5400,1.5,4,7
654,337000.0,3,2.5,1470,3976,2.0,3,7
655,1000000.0,3,2.5,3180,10492,2.0,3,10
656,3070000.0,3,2.5,3930,55867,1.0,4,8
657,495000.0,3,1.0,990,6000,1.0,3,6
658,748000.0,4,3.5,2770,3330,2.0,3,8
659,888000.0,3,1.5,1250,8710,1.0,4,7
660,269900.0,3,1.75,1140,22267,1.0,3,7
661,496500.0,4,2.5,2250,14440,1.0,3,7
662,475000.0,3,2.5,1640,5097,2.0,3,7
663,312000.0,3,1.5,1255,1374,3.0,3,7
664,323000.0,3,1.0,1290,12231,1.0,3,7
665,331000.0,3,1.75,1300,9079,1.0,3,7
666,306000.0,3,1.5,1220,1086,3.0,3,8
667,655000.0,4,2.5,2630,4000,3.0,3,8
668,290000.0,3,1.5,1950,15954,1.0,4,8
669,1250000.0,4,3.25,3160,5000,2.0,5,9
670,460000.0,3,1.75,1550,4708,1.0,4,7
671,435000.0,4,2.5,1700,6380,1.0,4,7
672,664000.0,4,2.75,2510,11880,1.0,5,8
673,865000.0,4,1.75,1800,4180,2.0,4,8
674,385000.0,3,1.75,1800,18000,1.0,3,8
675,497000.0,3,2.25,1870,9315,1.0,3,7
676,280000.0,2,1.0,1010,3000,1.0,4,7
677,188000.0,2,1.5,1120,17487,1.0,3,6
678,478500.0,3,1.0,2090,4755,1.0,3,8
679,1145000.0,4,3.5,4370,18361,2.0,3,11
680,222000.0,3,2.0,1440,7187,1.0,4,7
681,799000.0,4,3.0,2580,209523,2.0,3,8
682,609900.0,4,2.5,3190,7399,2.0,3,10
683,413000.0,4,3.5,2380,5809,2.0,4,7
684,400000.0,4,1.0,1420,4875,1.5,3,7
685,802541.0,5,2.75,2990,6768,2.0,3,9
686,320000.0,3,2.5,2680,7757,2.0,3,8
687,507000.0,4,2.5,2730,7649,2.0,3,7
688,387500.0,3,1.0,1220,8329,1.0,3,6
689,396000.0,3,1.0,1500,12616,1.0,3,7
690,373000.0,3,1.75,1830,11788,1.0,3,8
691,1484900.0,5,2.5,4570,19252,2.0,5,10
692,359900.0,4,2.25,2470,7698,2.0,3,8
693,410000.0,2,1.0,800,4342,1.0,3,6
694,690000.0,4,2.5,2900,23488,2.0,3,9
695,245000.0,3,2.0,1410,5760,1.0,3,7
696,700000.0,5,2.5,2830,25958,1.0,5,8
697,268000.0,4,1.75,1680,9966,1.0,3,7
698,225000.0,3,1.75,1760,26055,1.0,3,7
699,980000.0,4,2.25,2240,11034,2.0,3,8
700,795000.0,2,1.0,1380,5000,1.5,3,5
701,195000.0,2,1.0,820,5100,1.0,3,6
702,480000.0,4,2.0,2180,10575,1.0,2,6
703,485000.0,4,2.0,1400,3600,1.0,3,7
704,130000.0,2,1.0,880,9000,1.0,3,5
705,325000.0,2,1.0,1060,5703,1.0,4,6
706,440000.0,3,1.75,1530,7245,1.0,4,7
707,550000.0,4,1.75,2480,14782,1.0,3,8
708,310000.0,3,1.75,1490,7150,1.0,5,6
709,530000.0,3,2.5,3660,39478,2.0,4,9
710,390000.0,4,2.5,2340,8548,2.0,3,8
711,243000.0,3,1.75,1450,12125,1.0,4,7
712,639000.0,4,2.5,2210,9875,2.0,3,9
713,215000.0,4,1.0,1130,7400,1.0,4,7
714,405000.0,5,1.75,1550,10500,1.0,3,7
715,250000.0,4,1.75,1710,7140,1.0,5,7
716,405500.0,3,1.5,1010,8108,1.0,5,7
717,452000.0,6,2.25,2660,13579,2.0,3,7
718,730000.0,6,2.25,2660,13579,2.0,3,7
719,267000.0,3,2.0,1300,9644,1.0,3,7
720,289950.0,3,2.5,1670,6186,2.0,3,7
721,565000.0,2,1.0,960,4080,1.0,5,7
722,1578000.0,4,3.25,4670,51836,2.0,4,12
723,636000.0,3,2.5,2140,2770,2.0,3,8
724,350000.0,5,3.0,2520,5500,1.0,3,8
725,320000.0,3,1.5,1650,9380,1.0,5,7
726,210000.0,2,1.75,1440,5680,1.0,4,8
727,245000.0,2,1.0,1050,5900,1.0,3,7
728,328000.0,3,1.75,1470,7650,1.0,3,7
729,985000.0,4,2.25,4230,37769,2.0,3,11
730,501000.0,3,1.75,1970,7972,1.0,5,8
731,315000.0,3,2.25,1540,17424,2.0,3,7
732,403000.0,3,2.75,2090,8354,2.0,3,8
733,550000.0,3,2.0,2380,17950,2.0,4,8
734,347500.0,4,2.5,2156,3562,2.0,3,9
735,365000.0,4,2.25,2070,8893,2.0,4,8
736,588000.0,3,1.0,1910,8167,1.0,4,8
737,605000.0,3,1.75,1920,7400,1.0,4,8
738,1300000.0,3,3.25,3400,5979,2.0,4,9
739,233000.0,3,2.0,1400,9177,1.0,3,7
740,360000.0,4,2.5,2210,17715,2.0,3,8
741,459000.0,2,1.75,1170,4887,1.0,3,6
742,740000.0,3,2.0,2100,72745,1.0,4,9
743,305000.0,3,1.0,1160,9750,1.0,3,7
744,395000.0,3,1.0,1500,4000,1.0,3,6
745,560000.0,4,2.5,2940,6000,2.0,3,8
746,650000.0,4,1.75,2010,5070,1.0,4,7
747,449950.0,3,2.5,2170,4912,2.0,3,7
748,517500.0,3,1.5,1430,5200,1.0,4,7
749,435000.0,4,1.5,1510,6460,1.0,3,7
750,329999.0,3,1.0,1150,6908,1.0,3,6
751,950000.0,3,1.75,2150,4200,1.0,5,8
752,447000.0,3,1.0,1370,6001,1.0,5,7
753,699800.0,2,2.5,2380,6600,1.0,3,8
754,850000.0,3,1.75,1370,3850,1.0,5,7
755,316500.0,3,1.75,1600,14250,1.0,3,7
756,942500.0,5,3.5,3750,9612,1.0,4,9
757,1310000.0,2,2.25,3950,3938,2.0,3,10
758,856600.0,4,2.25,2400,13430,1.0,4,9
759,405600.0,5,1.5,2830,4000,2.5,4,8
760,565000.0,4,2.5,2440,22594,2.0,3,8
761,400000.0,3,2.25,1190,1149,2.0,3,8
762,330000.0,3,2.0,1400,218252,1.0,3,7
763,374950.0,4,2.75,2730,4683,2.0,3,7
764,405300.0,3,2.75,2390,7939,1.0,5,7
765,560000.0,3,2.25,2060,31400,2.0,3,8
766,824000.0,4,2.25,2490,9864,1.0,4,8
767,260000.0,3,1.75,1100,10968,1.0,5,7
768,760000.0,4,2.5,2430,6099,1.0,5,8
769,405000.0,3,2.5,3170,12750,2.0,3,10
770,429900.0,4,2.5,2640,8625,2.0,3,8
771,341500.0,3,1.5,1130,7223,1.0,4,7
772,465250.0,5,2.0,1940,7642,1.5,3,7
773,450000.0,2,2.0,1100,3000,1.5,3,7
774,390000.0,3,1.0,1200,10800,1.0,4,7
775,420000.0,3,2.25,2000,8030,1.0,4,8
776,269950.0,3,2.5,1890,4838,2.0,3,8
777,493000.0,4,2.0,1910,2874,1.0,3,7
778,370000.0,4,2.5,2710,5880,2.0,3,9
779,2250000.0,5,4.25,4860,9453,1.5,5,10
780,305000.0,3,1.0,1250,23680,1.0,5,7
781,400000.0,3,1.75,1590,8219,1.5,5,6
782,320000.0,3,1.5,1240,1221,2.0,3,8
783,715000.0,4,1.0,2000,4800,2.0,4,7
784,650000.0,6,2.75,3610,10003,1.5,4,8
785,218000.0,5,1.75,1930,8040,1.0,4,8
786,500000.0,2,1.0,1280,5400,1.0,3,7
787,460000.0,4,2.0,2090,40419,1.0,4,7
788,232500.0,3,1.5,1940,9887,1.0,4,7
789,408200.0,3,2.5,1800,5761,2.0,4,7
790,522000.0,3,1.75,1730,8400,1.0,4,7
791,675000.0,4,2.5,2810,11120,2.0,3,9
792,1355000.0,4,3.5,3550,11000,1.0,3,11
793,249950.0,4,1.0,1330,7980,1.5,3,6
794,210000.0,2,1.0,750,34133,1.0,3,6
795,429950.0,4,1.0,1760,7216,1.0,3,7
796,737500.0,4,2.5,3200,36276,2.0,3,9
797,710000.0,4,2.0,1740,9000,1.0,5,8
798,470000.0,3,2.5,2100,4700,2.0,3,8
799,1100000.0,4,3.5,4270,40097,1.0,4,12
800,650000.0,3,2.0,1340,2720,1.5,3,7
801,1216000.0,4,2.5,3190,8684,1.0,5,9
802,422120.0,3,2.5,1630,4534,2.0,3,8
803,625000.0,5,2.5,2990,15085,2.0,3,9
804,385200.0,4,1.0,1550,7740,1.5,3,6
805,500000.0,3,2.25,1690,4964,2.0,3,8
806,308000.0,4,2.25,1960,12243,2.0,3,8
807,565000.0,3,2.75,2390,9966,1.0,5,8
808,581000.0,3,2.5,2600,4438,2.0,3,7
809,361000.0,3,2.0,1950,8698,1.0,3,8
810,345000.0,3,1.0,1250,7210,1.0,4,7
811,419000.0,2,2.25,1180,1253,2.0,3,8
812,347000.0,3,2.5,1680,4308,2.0,3,7
813,625000.0,4,2.25,2220,36085,2.0,3,9
814,2400000.0,4,4.25,4890,15188,2.0,3,11
815,379000.0,3,3.25,2660,17852,2.5,3,8
816,310000.0,3,1.5,1150,3323,2.0,3,7
817,250000.0,2,2.0,1130,5500,1.0,4,6
818,682000.0,5,2.75,2760,5000,2.0,3,9
819,246500.0,3,2.0,1430,8919,1.0,3,7
820,325000.0,3,1.0,1490,57381,1.5,4,5
821,310950.0,4,2.5,2030,4997,2.0,3,8
822,1100000.0,3,2.0,3010,5000,2.0,5,9
823,287500.0,3,1.0,1810,7200,1.0,4,7
824,431000.0,3,1.0,1810,7200,1.0,4,7
825,226000.0,3,1.0,970,5000,1.0,3,6
826,825000.0,3,1.75,2010,3090,1.5,5,7
827,175000.0,4,1.0,1300,6030,1.5,3,6
828,465750.0,3,1.5,1260,10350,1.0,3,7
829,659000.0,4,2.25,2610,24931,2.0,3,8
830,595000.0,3,1.75,1910,5753,1.0,3,8
831,350000.0,3,2.25,1780,16290,2.0,4,8
832,270000.0,4,2.25,1900,8600,1.0,4,8
833,662500.0,6,2.25,2450,25600,1.0,3,7
834,249900.0,3,1.75,1380,14000,1.0,4,5
835,324500.0,3,1.75,1920,11340,1.0,4,7
836,430000.0,2,1.75,1350,4003,1.0,3,8
837,419950.0,2,1.75,1350,4003,1.0,3,8
838,285000.0,4,1.75,2510,7440,1.0,4,8
839,332000.0,4,2.5,2470,7780,2.0,3,8
840,282000.0,4,1.75,1660,10725,1.0,3,7
841,320000.0,3,1.0,1340,5175,1.0,3,7
842,428750.0,3,1.0,1620,30736,1.5,4,7
843,330000.0,3,2.25,2300,35287,2.0,3,8
844,456500.0,4,3.5,2000,2309,3.0,3,8
845,352000.0,3,2.25,1640,11050,1.0,4,8
846,664000.0,4,2.0,1530,4080,1.5,4,7
847,628000.0,3,1.75,4000,11894,1.0,3,9
848,512000.0,3,1.75,1610,12555,1.0,3,7
849,254000.0,3,2.0,2070,9000,1.0,4,7
850,535800.0,4,2.5,1900,5790,2.0,3,8
851,287653.0,3,1.0,1050,16050,1.0,4,7
852,438000.0,3,2.5,1520,1304,2.0,3,8
853,450000.0,4,1.75,2390,23899,1.0,3,7
854,327000.0,5,2.75,2400,8050,2.0,3,8
855,370500.0,4,2.5,1790,6120,2.0,3,7
856,265000.0,3,2.5,1720,6271,2.0,3,7
857,450000.0,4,2.75,2980,13260,1.0,4,8
858,425000.0,3,1.0,1520,213444,1.5,5,8
859,166600.0,3,1.75,1150,8690,1.0,4,7
860,245000.0,1,0.75,380,15000,1.0,3,5
861,565000.0,3,1.0,910,5212,1.0,3,7
862,539900.0,3,1.75,1650,10150,1.0,3,8
863,910000.0,3,3.5,2480,3200,2.0,3,10
864,280000.0,4,2.5,2050,7416,2.0,3,8
865,275000.0,3,2.25,1420,8549,2.0,4,7
866,467000.0,3,2.5,3460,6590,2.0,3,7
867,457500.0,3,2.5,1500,4445,2.0,3,8
868,381156.0,2,1.0,1320,3090,1.0,4,7
869,289999.0,5,2.5,2180,8240,1.0,4,8
870,642450.0,3,1.75,1830,4160,1.0,3,7
871,469950.0,3,2.25,1620,8701,1.0,3,7
872,795000.0,3,2.0,2920,13650,1.0,5,8
873,785000.0,4,2.5,3300,10514,2.0,3,10
874,860000.0,3,2.25,3060,12095,2.0,3,10
875,1095000.0,0,0.0,3064,4764,3.5,3,7
876,147500.0,3,1.0,1530,8498,1.0,3,7
877,390000.0,3,2.0,1910,11576,1.0,3,7
878,229000.0,3,1.0,1020,8100,1.0,3,7
879,185000.0,3,1.0,1150,8100,1.0,3,6
880,414900.0,3,1.5,1260,9570,1.0,3,7
881,200000.0,4,2.0,1920,4822,1.0,2,6
882,225000.0,4,2.25,1800,9350,1.0,3,8
883,720000.0,3,1.75,2040,4000,2.0,5,7
884,930000.0,4,2.5,2200,4000,2.0,5,8
885,1270000.0,5,2.5,3200,17204,1.0,3,7
886,700000.0,5,3.25,2400,3118,2.0,4,7
887,466000.0,2,1.5,1140,1058,3.0,3,7
888,374000.0,3,1.5,1330,10640,1.0,3,7
889,480000.0,3,2.5,1940,10035,2.0,4,8
890,740000.0,3,2.5,3000,25341,2.0,3,9
891,1010000.0,4,1.0,1820,5400,1.5,3,8
892,395000.0,4,2.5,2910,5000,2.0,3,8
893,340000.0,2,1.0,1090,6771,1.0,3,6
894,209000.0,3,2.0,1230,1340,2.0,3,7
895,431650.0,5,2.5,1710,7700,1.5,3,7
896,980000.0,5,2.5,3160,11470,1.0,4,9
897,660000.0,3,2.5,2680,28243,2.0,3,9
898,730000.0,4,2.25,2190,9009,2.0,4,8
899,291500.0,3,1.75,1260,9600,1.0,4,7
900,905000.0,4,3.5,2970,14486,2.0,3,9
901,800000.0,4,2.5,2570,50308,1.5,3,10
902,839900.0,4,3.5,3810,13592,1.0,3,9
903,200000.0,1,1.5,1010,1157,2.0,3,8
904,300000.0,3,2.0,1480,6698,1.0,4,7
905,530000.0,3,1.75,1250,6041,1.5,5,7
906,314950.0,3,2.25,1654,8479,2.0,3,7
907,255000.0,3,1.75,1410,9315,1.0,5,7
908,550000.0,5,2.75,2160,5720,1.0,5,7
909,435000.0,3,1.0,1400,4800,1.0,4,6
910,234000.0,3,1.75,1420,8738,1.0,4,7
911,615000.0,4,2.25,2500,10062,1.0,3,8
912,205000.0,3,2.0,1410,8384,1.0,3,7
913,384000.0,4,1.75,2100,7135,1.0,4,7
914,324000.0,3,2.5,1750,7208,2.0,3,8
915,645000.0,3,1.75,2070,5500,1.0,4,7
916,570000.0,3,3.25,1570,1777,2.0,3,8
917,324000.0,3,2.5,1920,5322,2.0,3,8
918,270000.0,2,1.0,1000,10320,1.0,3,6
919,290000.0,5,1.5,2120,7700,1.5,5,7
920,250000.0,3,2.0,1440,9220,1.0,3,7
921,342000.0,3,1.75,1660,16275,2.0,3,7
922,255000.0,3,1.5,1340,8450,1.0,4,7
923,800000.0,3,2.25,2380,11824,1.0,4,9
924,451000.0,3,1.75,1560,4049,1.5,3,7
925,990000.0,4,2.5,2780,10480,1.0,3,7
926,288400.0,4,2.5,1860,6687,1.0,4,7
927,420000.0,3,1.5,2390,4600,2.0,3,8
928,359000.0,2,2.75,1370,1140,2.0,3,8
929,390000.0,4,3.0,2570,262018,1.0,3,7
930,300000.0,3,2.5,1320,2614,2.0,3,7
931,545000.0,5,2.5,2520,7863,1.0,3,7
932,288349.0,3,1.0,1250,18616,1.0,4,6
933,299900.0,3,2.25,1560,35026,1.0,3,7
934,891000.0,4,2.0,2330,5000,1.5,5,7
935,1200000.0,3,2.0,3660,22410,1.0,4,9
936,378000.0,4,2.5,2790,4650,2.0,3,8
937,299995.0,2,1.0,1060,7200,1.0,4,6
938,253000.0,3,2.5,2020,6564,1.0,3,7
939,350000.0,3,2.25,1580,47916,1.0,3,7
940,565000.0,4,3.0,2020,4300,1.5,3,6
941,315000.0,2,1.0,970,5665,1.0,4,6
942,570000.0,4,3.0,1490,6766,1.5,5,7
943,971000.0,5,3.5,4390,10140,2.0,3,9
944,915000.0,5,2.5,2750,5589,1.5,5,9
945,419000.0,4,1.5,2150,23568,1.0,4,7
946,260000.0,4,1.75,1810,7480,1.0,3,7
947,1321500.0,3,3.0,2230,12968,2.0,3,9
948,369950.0,3,1.0,2430,10720,1.0,3,7
949,1029900.0,3,2.5,3680,13384,2.0,3,10
950,435000.0,5,1.0,1410,6750,1.5,3,6
951,601000.0,3,1.75,1330,6743,1.0,3,8
952,460500.0,3,1.0,1490,10650,1.0,3,7
953,720000.0,3,2.5,2020,1159,3.0,3,8
954,851000.0,4,2.5,3130,13202,2.0,3,10
955,550000.0,4,3.0,2670,5000,2.0,3,7
956,700000.0,4,1.0,1980,4560,1.5,3,7
957,323000.0,3,1.75,2100,14850,1.0,4,7
958,345500.0,3,1.0,1350,8581,1.0,5,6
959,378000.0,4,1.5,2140,7920,1.0,3,7
960,650000.0,4,2.0,2208,5000,3.0,5,8
961,385000.0,3,2.0,1010,7380,1.0,3,7
962,425000.0,2,1.0,970,2970,1.0,3,7
963,210000.0,4,2.0,1520,6174,1.5,5,6
964,630000.0,4,2.5,2740,43101,2.0,3,9
965,335000.0,3,1.75,1570,7500,1.0,3,7
966,196500.0,3,1.0,1320,9000,1.0,3,7
967,582800.0,4,2.75,2550,7636,1.0,3,8
968,440000.0,3,1.75,1560,7207,1.0,3,7
969,752500.0,4,2.25,2360,8616,2.0,4,8
970,532500.0,3,1.75,1330,5000,2.0,4,7
971,265000.0,3,1.0,1070,9000,1.0,4,7
972,397500.0,3,1.25,1510,13737,1.0,4,6
973,524250.0,3,2.5,1710,3469,2.0,3,8
974,765000.0,4,2.75,2790,10819,2.0,3,10
975,648000.0,4,2.5,2620,5450,2.0,3,9
976,469500.0,5,2.5,2970,24759,1.0,4,8
977,237500.0,3,1.75,1050,7854,1.0,4,7
978,216000.0,3,1.0,1280,8712,1.0,4,7
979,427200.0,3,1.0,1030,8400,1.0,4,7
980,280000.0,3,2.25,1900,7800,1.0,4,8
981,718000.0,5,3.0,3070,9804,1.0,4,9
982,420000.0,2,2.75,1760,4139,2.0,3,8
983,379000.0,2,1.0,930,5400,1.0,3,7
984,326100.0,2,1.0,880,7683,1.0,3,6
985,535000.0,3,2.5,1360,1016,3.0,3,7
986,283000.0,4,2.75,2130,8560,1.0,3,7
987,260000.0,3,1.0,1480,7469,1.5,3,6
988,399000.0,4,1.0,1500,6388,1.5,4,7
989,484950.0,3,2.25,1670,5004,2.0,3,8
990,640000.0,4,1.75,2060,9828,1.0,4,8
991,585000.0,4,2.5,2160,8158,1.0,4,8
992,645000.0,4,2.0,2780,11583,1.0,3,8
993,253000.0,3,2.0,1490,7651,1.0,3,7
994,178500.0,2,1.0,740,6460,1.0,3,6
995,291000.0,4,2.5,1860,6325,2.0,4,7
996,199950.0,2,2.75,1590,20917,1.5,3,5
997,553500.0,2,1.0,850,2340,1.0,3,7
998,189950.0,2,1.0,1030,4188,1.0,3,8
999,289000.0,3,2.0,1850,9550,1.0,3,8
1000,700000.0,4,2.0,1830,4590,2.0,3,8
1001,270000.0,3,2.0,1560,8853,1.0,3,7
1002,258000.0,4,1.75,1730,8320,1.0,3,7
1003,530000.0,3,2.5,1930,7214,2.0,3,8
1004,245000.0,3,2.25,1422,3677,2.0,3,7
1005,563000.0,3,2.0,1380,5000,1.5,4,7
1006,515000.0,3,2.5,2430,4203,2.0,3,8
1007,325000.0,4,2.5,2610,7091,2.0,3,9
1008,540000.0,3,2.25,2000,217800,2.0,3,8
1009,280300.0,2,1.0,920,5000,1.0,4,6
1010,460000.0,4,1.75,1750,5500,1.5,5,7
1011,475000.0,3,1.75,2020,8970,1.0,4,7
1012,900000.0,4,2.25,2460,44431,1.0,4,9
1013,538200.0,4,3.0,1780,7260,1.0,4,8
1014,429000.0,2,1.0,1080,3600,1.0,3,7
1015,164808.0,3,1.0,1250,5411,1.0,3,7
1016,520000.0,4,2.25,1870,7700,2.0,3,7
1017,475000.0,3,1.75,1700,8432,1.0,3,8
1018,283000.0,4,1.5,1480,47045,1.0,5,6
1019,321500.0,4,2.5,1930,6228,2.0,3,8
1020,840000.0,4,2.75,3130,21810,2.0,4,10
1021,287000.0,3,2.25,1370,6000,2.0,4,7
1022,375000.0,3,1.75,960,8106,1.0,3,7
1023,349500.0,3,1.75,1260,7128,1.0,4,7
1024,446450.0,3,1.5,1480,7749,1.0,5,7
1025,315000.0,4,2.5,1930,9643,2.0,4,7
1026,271310.0,2,1.0,870,5340,1.5,2,6
1027,315000.0,4,1.0,1300,8400,1.5,4,7
1028,245000.0,3,1.75,1490,6930,1.0,4,7
1029,543115.0,2,1.0,1380,5484,1.0,3,8
1030,900000.0,4,2.0,1190,8190,1.5,3,7
